country,year,milk_prod_1000t,butter_prod_1000t,cheese_prod_1000t,milk_powder_prod_1000t,dairy_cow_pop_1000,bovine_pop_1000,farmers_selling_price_100kg,cream_direct_consumption_1000t,processed_drinking_milk_1000t,milk_delivered_to_dairies_1000t,non_salaried_labour_awu,salaried_labour_awu,total_labour_awu,agri_output_basic_price_million_eur,agri_output_producer_price_million_eur,agri_subsidies_million_eur,agri_taxes_million_eur,Butter of cow milk_Export quantity_t,Butter of cow milk_Export value_1000 USD,Butter of cow milk_Import quantity_t,Butter of cow milk_Import value_1000 USD,Cheese from whole cow milk_Export quantity_t,Cheese from whole cow milk_Export value_1000 USD,Cheese from whole cow milk_Import quantity_t,Cheese from whole cow milk_Import value_1000 USD,Raw milk of cattle_Export quantity_t,Raw milk of cattle_Export value_1000 USD,Raw milk of cattle_Import quantity_t,Raw milk of cattle_Import value_1000 USD,Whole milk powder_Export quantity_t,Whole milk powder_Export value_1000 USD,Whole milk powder_Import quantity_t,Whole milk powder_Import value_1000 USD,cap_direct_payments_million_eur
Montenegro,1994,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,1995,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,1996,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,1997,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,1998,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,1999,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,2000,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,2001,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,2002,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,2003,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,2004,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,2005,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Montenegro,2006,,,,,,,,,,,,,,,,,,4.0,9.0,423.0,1427.0,3.0,15.0,3072.0,10064.0,189.0,91.0,17838.0,9620.0,0.0,0.0,186.0,848.0,
Montenegro,2007,,,,,,,,,,,,,,,,,,0.0,0.0,465.0,1866.0,0.0,1.0,3404.0,13914.0,125.0,65.0,20635.0,12825.0,0.0,0.0,136.0,895.0,
Montenegro,2008,,,,,,,,,,,,,,,,,,0.0,0.0,554.0,3083.0,4.0,28.0,3992.0,21156.0,21.0,18.0,20369.0,17969.0,0.0,0.0,161.0,1315.0,
Montenegro,2009,,,,,,,,,,,,,,,,,,0.0,0.0,492.0,2522.0,0.0,0.0,3883.0,15884.0,20.0,12.0,19596.0,15973.0,0.0,0.0,122.0,1142.0,
Montenegro,2010,,,,,,,,,,,,,,,,,,0.0,0.0,549.0,2737.0,0.0,0.0,4060.0,16666.0,19.0,8.0,21756.0,16580.0,0.0,0.0,92.0,842.0,
Montenegro,2011,,,,,,,,,,,,,,,,,,1.0,9.0,614.0,3191.0,13.0,53.0,4320.0,19752.0,1.0,0.0,23932.0,18597.0,1.0,17.0,115.0,1230.0,
Montenegro,2012,,,,,,,,,,,,,,,,,,0.0,1.0,549.0,2712.0,4.0,54.0,4548.0,17515.0,239.0,104.0,23899.0,17319.0,0.0,0.0,55.0,380.0,
Montenegro,2013,,0.0,1.0,0.0,,,,,,,,,,,,,,0.0,1.0,559.0,2849.0,10.0,121.0,4557.0,19958.0,1750.0,1175.0,23686.0,17559.0,0.0,0.0,25.0,113.0,
Montenegro,2014,,0.01,,0.0,63.0,,,,,,,,,,,,,0.03,1.0,549.2,2815.0,20.53,231.0,4181.84,17927.0,658.56,252.0,21655.01,16021.0,0.0,0.0,27.55,106.0,
Montenegro,2015,183.09,0.01,0.8,0.0,63.0,,,,,,,,,,,,,0.11,0.0,578.82,2465.0,13.83,197.0,4496.13,13958.0,632.59,163.0,23265.24,14044.0,0.0,0.0,23.04,65.0,
Montenegro,2016,180.55,0.0,1.2,0.0,59.6,,,0.85,4.31,24.56,,,,,,,,0.02,0.0,615.01,2574.0,15.34,216.0,4838.96,15470.0,353.91,110.0,24571.5,14252.0,0.0,0.0,25.95,68.0,
Montenegro,2017,181.4,0.0,1.2,0.0,60.4,,,0.84,4.0,25.96,,,,,,,,0.01,0.0,640.94,2729.0,4.21,154.0,4595.61,17042.0,611.97,219.0,24540.83,14741.0,0.0,0.0,25.22,65.0,
Montenegro,2018,181.5,0.0,1.3,0.0,59.5,,,0.95,3.9,28.31,,,,,,,,0.01,1.0,650.47,3252.0,6.11,143.0,4710.38,17888.0,347.17,129.0,25349.17,15501.0,0.05,0.0,23.86,72.0,
Montenegro,2019,178.0,0.14,1.78,0.0,57.2,,,1.05,3.96,27.96,,,,,,,,0.07,1.0,747.58,3775.0,3.59,144.0,4553.14,17360.0,37.89,15.0,26705.77,15266.0,0.0,0.0,10.1,35.0,
Montenegro,2020,,,,,54.17,,,0.96,3.66,28.83,,,,,,,,0.01,0.0,560.43,2916.0,0.61,15.0,3544.58,13236.0,329.03,112.0,23893.38,14341.0,0.0,0.0,11.3,33.0,
Montenegro,2021,,,,,49.17,,,0.67,3.46,26.29,,,,,,,,0.01,0.0,723.79,3776.0,0.53,6.0,4711.87,19685.0,96.77,31.0,25870.45,15932.0,0.0,0.0,12.8,36.0,
Montenegro,2022,,,,,48.12,,,0.91,3.17,25.32,,,,,,,,0.05,0.0,790.67,5056.0,0.39,5.0,4775.08,24465.0,42.31,24.0,26741.33,20972.0,0.0,0.0,35.92,77.0,
Montenegro,2023,,,,,45.59,,,1.02,3.01,27.81,,,,,,,,0.03,0.0,925.77,6634.0,2.73,15.0,5879.45,28596.0,108.09,64.0,26309.77,22949.0,0.0,0.0,19.0,80.0,
Montenegro,2024,,,,,42.55,,,0.95,2.41,22.1,,,,,,,,0.13,2.0,1035.69,7724.0,2.5,27.0,6010.36,31533.0,348.39,168.0,27858.54,24076.0,0.0,0.0,29.41,115.0,
Montenegro,2025,,,,,43.46,,,0.91,2.12,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,1961,,,,,,,,,,,,,,,,,,31133.0,24502.0,216.0,144.0,107901.0,64853.0,1041.0,813.0,68867.0,9679.0,3541.0,63.0,32884.0,23797.0,0.0,0.0,
Netherlands,1962,,,,,,,,,,,,,,,,,,32586.0,26854.0,84.0,81.0,109187.0,65391.0,1425.0,1028.0,74608.0,10564.0,239.0,5.0,37953.0,25623.0,355.0,137.0,
Netherlands,1963,,,,,,,,,,,,,,,,,,40673.0,33142.0,2746.0,2304.0,117517.0,70026.0,3451.0,2060.0,69834.0,9839.0,4331.0,20.0,33351.0,22970.0,299.0,127.0,
Netherlands,1964,,,,,,,,,,,,,,,,,,25224.0,26936.0,3795.0,2808.0,105936.0,72017.0,5987.0,4048.0,71061.0,10152.0,15958.0,122.0,33242.0,23735.0,2058.0,578.0,
Netherlands,1965,,,,,,,,,,,,,,,,,,35125.0,31670.0,210.0,261.0,119868.0,89101.0,7938.0,6394.0,60110.0,9257.0,18780.0,31.0,36318.0,26692.0,10160.0,2949.0,
Netherlands,1966,,,,,,,,,,,,,,,,,,47840.0,34941.0,34.0,23.0,135239.0,106012.0,8092.0,6771.0,50070.0,7475.0,23770.0,48.0,33437.0,22887.0,3844.0,1442.0,
Netherlands,1967,,,,,,,,,,,,,,,,,,55959.0,39818.0,2766.0,1226.0,134244.0,113350.0,9121.0,7943.0,48696.0,8934.0,24969.0,59.0,38599.0,29324.0,5505.0,2829.0,
Netherlands,1968,,,,,,,,,,,,,,,,,,61681.0,46453.0,1925.0,2536.0,152791.0,122699.0,8446.0,7659.0,44282.0,8498.0,29958.0,357.0,39404.0,29128.0,9305.0,5038.0,
Netherlands,1969,,,,,,,,,,,,,,,,,,48827.0,35572.0,1434.0,1003.0,163508.0,143306.0,8055.0,8821.0,39511.0,7656.0,31731.0,142.0,51720.0,39667.0,8962.0,4865.0,
Netherlands,1970,,,,,,,,,,,,,,,,,,142399.0,139605.0,16095.0,6469.0,173301.0,162088.0,10422.0,12589.0,38820.0,7367.0,29791.0,95.0,53415.0,41787.0,8078.0,3390.0,
Netherlands,1971,,,,,,,,,,,,,,,,,,109834.0,158390.0,4519.0,7423.0,179968.0,197216.0,9556.0,11929.0,53460.0,6532.0,4071.0,195.0,70971.0,61622.0,6685.0,2986.0,
Netherlands,1972,,,,,,,,,,,,,,,,,,106039.0,172432.0,8174.0,13818.0,183922.0,227508.0,10327.0,13475.0,52442.0,8775.0,43387.0,1898.0,54708.0,57840.0,12072.0,5185.0,
Netherlands,1973,,,,,,,,,,,,,,,,,,182471.0,241842.0,18349.0,12050.0,209618.0,300227.0,13829.0,20013.0,92289.0,16927.0,34586.0,4678.0,89459.0,94371.0,18238.0,9629.0,
Netherlands,1974,,,,,,,,,,,,,,,,,,181851.0,281742.0,34548.0,51563.0,230537.0,382868.0,16610.0,27091.0,84355.0,18673.0,40585.0,5471.0,88256.0,109643.0,8547.0,5581.0,
Netherlands,1975,,,,,,,,,,,,,,,,,,179686.0,369600.0,35437.0,66151.0,225653.0,445952.0,17408.0,35656.0,55700.0,16442.0,41407.0,8169.0,101624.0,147084.0,23186.0,21190.0,
Netherlands,1976,,,,,,,,,,,,,,,,,,189785.0,404210.0,18597.0,36214.0,247780.0,473712.0,21021.0,42107.0,53180.0,15753.0,45722.0,10582.0,122319.0,148639.0,25310.0,26334.0,
Netherlands,1977,,,,,,,,,,,,,,,,,,163759.0,343911.0,37656.0,99768.0,254957.0,555787.0,20156.0,46836.0,36750.0,17661.0,47405.0,15927.0,141614.0,194274.0,27172.0,32695.0,
Netherlands,1978,,,,,,,,,,,,,,,,,,184645.0,460719.0,54010.0,175890.0,246353.0,610193.0,20691.0,57621.0,34762.0,16180.0,75239.0,25372.0,138828.0,206089.0,32153.0,47251.0,
Netherlands,1979,,,,,,,,,,,,,,,,,,264870.0,622147.0,77405.0,237352.0,282552.0,732300.0,25592.0,78618.0,44116.0,19266.0,65172.0,22704.0,164781.0,251877.0,42503.0,66658.0,
Netherlands,1980,,,,,,,,,,,,,,,,,,245637.0,623613.0,102527.0,414963.0,269586.0,792165.0,26950.0,87391.0,51011.0,21961.0,79224.0,28519.0,216283.0,380711.0,53809.0,102928.0,
Netherlands,1981,,,,,,,,,,,,,,,,,,267921.0,766665.0,129613.0,469343.0,303412.0,770926.0,30823.0,85623.0,54042.0,19595.0,112885.0,35144.0,221386.0,432218.0,42262.0,73867.0,
Netherlands,1982,,,,,,,,,,,,,,,,,,271502.0,781435.0,128274.0,432167.0,312984.0,764601.0,33839.0,85303.0,73778.0,25688.0,135124.0,41582.0,202864.0,397912.0,48452.0,88002.0,
Netherlands,1983,,,,,,,,,,,,,,,,,,266417.0,685132.0,117221.0,379628.0,320322.0,732664.0,30437.0,69107.0,40289.0,15529.0,90630.0,26220.0,186639.0,316620.0,46157.0,73707.0,
Netherlands,1984,,,,,,,,,,,,,,,,,,266326.0,535925.0,81283.0,223459.0,331155.0,707154.0,31647.0,66754.0,68522.0,21033.0,176447.0,41252.0,211051.0,308720.0,55511.0,90017.0,
Netherlands,1985,,,,,,,,,,,,,,,,,,254773.0,446745.0,74674.0,183237.0,349283.0,744166.0,31031.0,66918.0,64485.0,19998.0,230841.0,45519.0,204337.0,297190.0,50589.0,81878.0,
Netherlands,1986,,,,,,,,,,,,,,,,,,234958.0,476873.0,92692.0,282603.0,370977.0,1032858.0,39326.0,110471.0,40695.0,18056.0,271032.0,67071.0,188611.0,325179.0,44290.0,90111.0,
Netherlands,1987,,,,,,,,,,,,,,,,,,416718.0,608556.0,248575.0,519798.0,377779.0,1322594.0,41150.0,141840.0,32229.0,17404.0,193482.0,72814.0,257808.0,405864.0,108708.0,271693.0,
Netherlands,1988,,,,,,,,,,,,,,,,,,475598.0,829431.0,313435.0,765645.0,393798.0,1490399.0,47311.0,169077.0,36588.0,19805.0,206946.0,86033.0,314532.0,562316.0,134632.0,367138.0,
Netherlands,1989,,,,,,,,,,,,,,,,,,366144.0,916577.0,193317.0,624068.0,419280.0,1521281.0,61254.0,196767.0,78391.0,35835.0,277414.0,110958.0,302098.0,652462.0,120559.0,316759.0,
Netherlands,1990,,,,,,,,,,,,,,,,,,196261.0,589214.0,96557.0,347029.0,428040.0,1764052.0,62016.0,229467.0,86598.0,43986.0,255518.0,118026.0,241768.0,588430.0,78420.0,218682.0,
Netherlands,1991,,,,,,,,,,,,,,,,,,255944.0,634470.0,92147.0,388720.0,465417.0,1897811.0,69216.0,267761.0,88873.0,40409.0,377333.0,159790.0,216648.0,457545.0,49154.0,138367.0,
Netherlands,1992,,,,,,,,,,,,,,,,,,246654.0,712117.0,93784.0,381530.0,489955.0,2135729.0,73279.0,318398.0,45736.0,24743.0,307739.0,140138.0,202470.0,494511.0,65126.0,211732.0,
Netherlands,1993,,,,,,,,,,,,,,,,,,240465.0,685171.0,125659.0,433111.0,449525.0,1847331.0,63905.0,244937.0,73172.0,32795.0,234777.0,103784.0,235669.0,533659.0,62461.0,182531.0,
Netherlands,1994,,,,,,,,,,,,,,,,,,176914.0,549694.0,69939.0,252466.0,478364.0,2013917.0,73655.0,288099.0,79055.0,35033.0,284074.0,126947.0,199677.0,486148.0,78884.0,231802.0,
Netherlands,1995,,,,,,,,,,,,,,,,,,182214.0,620663.0,79081.0,332860.0,451393.0,2034617.0,70057.0,300171.0,89269.0,42379.0,269794.0,134561.0,240663.0,635129.0,132020.0,462502.0,
Netherlands,1996,,,,,,,,,,,,,,,,,,163529.0,566042.0,68782.0,248585.0,510264.0,2224580.0,83706.0,320459.0,104977.0,46281.0,372028.0,168655.0,200747.0,534134.0,94413.0,295213.0,
Netherlands,1997,,,,,,,,,,,,,,,,,,163065.0,490192.0,94022.0,281000.0,437902.0,1679410.0,78437.0,247966.0,82526.0,32355.0,347186.0,138931.0,169517.0,414036.0,77736.0,215448.0,
Netherlands,1998,,,,,,,,,,,,,,,,,,161336.0,498840.0,69879.0,230133.0,434321.0,1746712.0,96846.0,290583.0,134781.0,53330.0,256920.0,106587.0,188331.0,452413.0,71376.0,204016.0,
Netherlands,1999,,,,,,,,,,,,,,,,,,167500.0,471410.0,96933.0,300173.0,456816.0,1671690.0,112398.0,294054.0,166261.0,55904.0,243006.0,98736.0,201106.0,431083.0,101713.0,263837.0,
Netherlands,2000,,,,,,,,,,,,,,,,,,119076.0,283238.0,86887.0,183654.0,434729.0,1406418.0,118666.0,254817.0,212401.0,65462.0,128257.0,47591.0,179002.0,373180.0,89672.0,215405.0,
Netherlands,2001,,,,,,,,,,,,,,,,,,163314.0,389761.0,95275.0,200588.0,425274.0,1444830.0,146879.0,341524.0,170413.0,57087.0,162394.0,62877.0,155502.0,381535.0,76517.0,186145.0,
Netherlands,2002,,,,,,,,,,,,,,,,,,159427.0,383628.0,101349.0,195070.0,449496.0,1542999.0,136812.0,320745.0,230832.0,66022.0,167139.0,67909.0,171845.0,390988.0,88149.0,203446.0,
Netherlands,2003,,,,,,,,,,,,,,,,,,233013.0,653149.0,126876.0,299745.0,510390.0,2003571.0,157326.0,433411.0,459122.0,178607.0,221195.0,112020.0,184018.0,477651.0,86790.0,233949.0,
Netherlands,2004,,,,,,,,,,,,,,,,,,195896.0,586085.0,99778.0,285979.0,489516.0,2099353.0,162296.0,519084.0,358880.0,151271.0,254824.0,131778.0,177277.0,512635.0,59705.0,184199.0,
Netherlands,2005,,,,,,,,,,,,,,,,,,176493.0,556954.0,51479.0,162421.0,550240.0,2357247.0,163480.0,554763.0,401681.0,163454.0,308330.0,168365.0,150780.0,470808.0,74374.0,217151.0,
Netherlands,2006,,,,,,,,,,,,,,,,,,171648.0,514645.0,79261.0,187718.0,581562.0,2456302.0,170138.0,578625.0,399982.0,164713.0,305860.0,167547.0,150002.0,477304.0,76980.0,215773.0,
Netherlands,2007,,,,,,,,,,,,,,,,,,153658.0,601372.0,78955.0,244950.0,603741.0,2929034.0,190803.0,689257.0,400959.0,211863.0,334920.0,222074.0,139807.0,620348.0,56552.0,188318.0,
Netherlands,2008,,,,,,,,,,,,,,,,,,155860.0,697602.0,56332.0,207048.0,628419.0,3702364.0,174473.0,876324.0,442211.0,256566.0,386705.0,268752.0,157922.0,825174.0,54630.0,212088.0,
Netherlands,2009,,,,,,,,,,,,,,,,,,178457.0,625468.0,89168.0,236938.0,569697.0,2728041.0,196966.0,760353.0,545428.0,258490.0,377505.0,217325.0,178469.0,576776.0,60584.0,157101.0,
Netherlands,2010,,,,,,,,,,,,,,,,,,181959.0,820987.0,44418.0,195852.0,681045.0,3235650.0,215048.0,856822.0,446062.0,227547.0,413607.0,246318.0,162353.0,684278.0,51800.0,168289.0,
Netherlands,2011,,,,,,,,,,,,,,,,,,175924.0,1020067.0,53053.0,278973.0,678410.0,3733226.0,219614.0,934799.0,525915.0,307205.0,454617.0,293253.0,145102.0,747603.0,46377.0,179667.0,
Netherlands,2012,,,,,,,,,,,,,,,,,,160693.0,627612.0,76477.0,280306.0,702719.0,3492672.0,220305.0,885991.0,382003.0,193984.0,475769.0,257246.0,150169.0,672235.0,60622.0,150915.0,
Netherlands,2013,,199.19,814.67,297.47,,,41.15,,,,,,,,,,,120261.0,606228.0,63242.0,260089.0,654774.0,3659769.0,218571.0,986939.0,359909.0,227876.0,458992.0,295757.0,156635.0,814844.0,65407.0,188124.0,
Netherlands,2014,,206.56,771.92,289.35,1610.0,,40.75,,,,,,,,,,,149011.35,702889.0,77207.2,314386.0,591654.38,3335077.0,254113.57,1107036.0,379088.64,244842.0,374856.6,259901.0,145873.64,797398.0,47077.19,152596.0,799.640223
Netherlands,2015,13783.85,236.0,870.0,337.0,1717.0,,34.63,,,,,,,,,,,177558.8,617630.0,103989.19,331467.0,760989.25,3100224.0,297303.57,954765.0,317782.4,166279.0,403810.5,195467.0,161916.09,559362.0,54637.72,121780.0,725.516364
Netherlands,2016,14825.0,248.0,911.0,355.0,1794.0,4244.52,30.59,,,14324.2,87.68,64.35,152.02,30488.19,30579.57,134.8,226.17,216959.01,732557.0,128231.44,384367.0,857285.93,3256740.0,308671.15,970452.0,350065.66,222142.0,561423.05,222963.0,189915.49,604565.0,48539.3,100212.0,734.734015
Netherlands,2017,14822.0,248.0,896.0,420.0,1665.0,4096.11,38.28,,,14295.9,89.36,65.93,155.29,32031.91,32125.61,154.58,248.28,223336.98,1135158.0,140514.79,658320.0,885547.79,3949827.0,358758.99,1349562.0,576113.43,335430.0,691019.27,347810.0,198417.93,798904.0,47153.04,145195.0,720.299561
Netherlands,2018,14426.0,247.0,902.0,351.0,1552.0,3897.13,36.22,,,13880.8,91.76,68.13,159.89,31420.89,31524.89,169.67,273.67,219785.14,1230765.0,169007.51,850081.0,858638.25,3985875.0,366378.06,1413221.0,617430.47,353866.0,714759.29,339676.0,170849.77,703798.0,53352.87,165315.0,679.511638
Netherlands,2019,14944.0,229.53,953.26,357.92,1590.0,3749.97,35.87,,,13801.9,91.14,70.13,161.27,32755.31,32862.3,185.49,292.48,238962.03,1098608.0,149967.19,640275.0,891712.32,3955122.0,383049.96,1381256.0,515188.85,285284.0,721723.5,325094.0,155636.28,643157.0,61495.04,187724.0,666.189888
Netherlands,2020,14932.0,220.71,999.6,389.82,1569.0,3766.3,34.62,,,13986.6,88.73,71.87,160.6,31724.4,31796.25,262.49,334.34,253556.29,1028834.0,155613.07,592115.0,908247.01,4133821.0,364257.8,1332063.0,278490.22,191904.0,614700.99,296912.0,149016.4,656893.0,50576.75,140713.0,651.306999
Netherlands,2021,14607.88,217.69,984.05,360.22,1554.0,3731.75,37.74,,,13603.4,88.61,72.41,161.02,34405.55,34768.04,121.48,483.98,274598.76,1255130.0,173228.77,717679.0,926521.95,4435685.0,367380.23,1436793.0,436757.28,263106.0,728903.62,359844.0,170623.36,684808.0,46341.39,152380.0,662.503163
Netherlands,2022,14983.9,214.25,973.58,360.45,1570.0,3766.14,55.53,,,13762.0,84.81,71.89,156.7,40556.2,40925.71,48.48,417.99,261803.36,1635100.0,168528.55,856693.0,1028378.4,5425409.0,395402.64,1756134.0,352117.08,236217.0,1016268.15,579546.0,133362.32,727172.0,42595.46,180798.0,616.462954
Netherlands,2023,15117.05,206.7,1019.24,344.69,1552.0,3751.78,45.63,,,13893.9,86.09,71.31,157.41,41511.28,41686.8,310.48,486.0,282462.25,1610362.0,159892.31,752438.0,1092886.36,5604595.0,454068.86,1968852.0,661360.96,413497.0,817265.28,515620.0,120831.82,627195.0,39160.03,137597.0,
Netherlands,2024,14815.69,,1009.16,345.33,1527.0,3693.0,49.84,,,13660.2,85.94,70.84,156.78,41312.5,41636.5,260.0,584.0,270232.06,1773153.0,134398.8,777889.0,1053717.99,5787320.0,502583.05,2148834.0,664387.35,457134.0,1175862.17,688154.0,115762.49,607627.0,34791.53,129136.0,
Netherlands,2025,,,,,1518.11,3551.84,,,,13924.33,83.71,70.81,154.52,42120.06,42459.86,273.0,612.8,,,,,,,,,,,,,,,,,
North Macedonia,1961,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1962,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1963,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1964,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1965,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1966,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1967,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1968,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1969,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1970,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1971,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1972,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1973,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1974,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1975,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1976,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1977,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1978,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1979,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1980,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1981,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1982,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1983,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1984,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1985,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1986,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1987,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1988,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1989,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Macedonia,1990,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
