DATAFLOW,LAST UPDATE,freq,am_item,indic_agr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Norway,2019,2836.38,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Norway,2020,2926.31,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Norway,2021,3253.58,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Norway,2022,3934.70,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Norway,2023,3730.29,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Norway,2024,3850.16,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Norway,2025,3967.75,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Poland,2016,37997.20,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Poland,2017,40635.19,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Poland,2018,39538.64,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Poland,2019,41787.36,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Poland,2020,43216.32,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Poland,2021,45272.14,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Poland,2022,62471.18,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Poland,2023,52832.48,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Poland,2024,53771.34,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Poland,2025,61687.26,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Portugal,2016,8334.08,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Portugal,2017,8886.88,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Portugal,2018,8974.10,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Portugal,2019,9498.93,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Portugal,2020,9524.12,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Portugal,2021,11062.89,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Portugal,2022,12491.34,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Portugal,2023,14898.25,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Portugal,2024,14829.77,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Portugal,2025,14952.92,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Romania,2016,30166.26,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Romania,2017,33413.69,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Romania,2018,35152.35,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Romania,2019,35753.50,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Romania,2020,32202.72,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Romania,2021,40095.96,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Romania,2022,39749.13,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Romania,2023,38763.41,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Romania,2024,33880.89,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Romania,2025,39684.11,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Sweden,2016,4366.28,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Sweden,2017,4732.86,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Sweden,2018,4580.35,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Sweden,2019,4747.10,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Sweden,2020,4816.86,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Sweden,2021,5419.93,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Sweden,2022,6483.86,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Sweden,2023,5942.24,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Sweden,2024,6275.18,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Sweden,2025,6641.37,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovenia,2016,1452.71,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovenia,2017,1389.06,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovenia,2018,1636.50,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovenia,2019,1583.55,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovenia,2020,1640.41,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovenia,2021,1570.06,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovenia,2022,1890.36,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovenia,2023,1834.36,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovenia,2024,1889.02,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovenia,2025,1973.78,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovakia,2016,3261.15,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovakia,2017,3144.22,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovakia,2018,2953.09,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovakia,2019,2847.37,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovakia,2020,3036.56,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovakia,2021,3220.04,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovakia,2022,3792.16,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovakia,2023,3610.62,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovakia,2024,3443.67,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),Slovakia,2025,3858.52,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),United Kingdom,2016,23151.15,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),United Kingdom,2017,26019.80,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),United Kingdom,2018,26043.54,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),United Kingdom,2019,26229.73,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Production value at producer price,Million purchasing power standards (PPS),United Kingdom,2020,25270.12,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Austria,2016,5.80,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Austria,2017,7.21,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Austria,2018,3.74,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Austria,2019,3.72,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Austria,2020,6.73,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Austria,2021,6.77,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Austria,2022,6.74,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Austria,2023,7.95,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Austria,2024,8.18,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Austria,2025,7.30,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Belgium,2016,75.00,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Belgium,2017,102.93,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Belgium,2018,62.04,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Belgium,2019,88.89,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Belgium,2020,93.57,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Belgium,2021,87.52,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Belgium,2022,78.77,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Belgium,2023,70.77,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Belgium,2024,67.98,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Belgium,2025,67.98,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Bulgaria,2016,136.25,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Bulgaria,2017,122.93,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Bulgaria,2018,131.90,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Bulgaria,2019,135.35,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Bulgaria,2020,137.60,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Bulgaria,2021,127.87,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Bulgaria,2022,129.76,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Bulgaria,2023,126.63,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Bulgaria,2024,132.37,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Bulgaria,2025,136.97,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Switzerland,2016,324.91,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Switzerland,2017,318.39,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Switzerland,2018,307.40,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Switzerland,2019,413.02,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Switzerland,2020,423.59,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Switzerland,2021,426.28,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Switzerland,2022,463.99,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Switzerland,2023,473.56,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Switzerland,2024,489.74,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Switzerland,2025,498.26,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Cyprus,2016,0.00,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Cyprus,2017,0.00,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Cyprus,2018,0.00,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Cyprus,2019,4.03,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Cyprus,2020,3.51,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Cyprus,2021,3.75,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Cyprus,2022,3.81,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Cyprus,2023,4.21,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Cyprus,2024,4.15,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Cyprus,2025,3.88,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Czechia,2016,108.35,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Czechia,2017,87.93,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Czechia,2018,82.91,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Czechia,2019,73.30,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Czechia,2020,84.36,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Czechia,2021,100.03,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Czechia,2022,98.30,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Czechia,2023,73.90,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Czechia,2024,75.72,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Czechia,2025,75.40,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Germany,2016,,m,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Germany,2017,,m,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Germany,2018,,m,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Germany,2019,,m,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Germany,2020,,m,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Germany,2021,,m,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Germany,2022,,m,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Germany,2023,0.00,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Germany,2024,0.00,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Germany,2025,0.00,e,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Denmark,2016,33.38,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Denmark,2017,24.03,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Denmark,2018,24.15,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Denmark,2019,24.11,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Denmark,2020,32.87,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Denmark,2021,32.94,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Denmark,2022,32.94,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Denmark,2023,35.56,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Denmark,2024,46.24,,
ESTAT:AACT_EAA01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Output of the agricultural 'industry',Subsidies on products,Million euro,Denmark,2025,36.03,e,
