DATAFLOW,LAST UPDATE,freq,am_item,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Portugal,2019,234.80,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Portugal,2020,233.31,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Portugal,2021,226.63,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Portugal,2022,223.10,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Portugal,2023,220.61,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Portugal,2024,216.67,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Portugal,2025,213.07,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Romania,2016,1579.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Romania,2017,1502.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Romania,2018,1474.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Romania,2019,1402.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Romania,2020,1090.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Romania,2021,1055.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Romania,2022,1035.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Romania,2023,1111.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Romania,2024,1091.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Romania,2025,963.00,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Sweden,2016,58.33,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Sweden,2017,58.12,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Sweden,2018,57.91,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Sweden,2019,57.70,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Sweden,2020,57.50,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Sweden,2021,56.85,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Sweden,2022,56.21,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Sweden,2023,55.58,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Sweden,2024,54.95,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Sweden,2025,54.33,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovenia,2016,79.97,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovenia,2017,78.75,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovenia,2018,78.02,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovenia,2019,76.31,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovenia,2020,74.05,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovenia,2021,73.61,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovenia,2022,72.92,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovenia,2023,71.21,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovenia,2024,70.34,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovenia,2025,68.31,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovakia,2016,48.70,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovakia,2017,43.50,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovakia,2018,42.47,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovakia,2019,44.50,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovakia,2020,42.50,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovakia,2021,36.05,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovakia,2022,38.60,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovakia,2023,35.50,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovakia,2024,35.70,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),Slovakia,2025,33.50,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),United Kingdom,2016,291.63,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),United Kingdom,2017,294.63,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),United Kingdom,2018,296.69,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),United Kingdom,2019,295.76,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Total agricultural labour input,Thousand annual working units (AWU),United Kingdom,2020,295.07,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Austria,2016,102.69,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Austria,2017,102.58,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Austria,2018,101.52,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Austria,2019,99.87,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Austria,2020,101.64,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Austria,2021,101.01,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Austria,2022,100.08,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Austria,2023,98.21,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Austria,2024,96.35,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Austria,2025,94.82,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Belgium,2016,42.46,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Belgium,2017,41.62,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Belgium,2018,41.48,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Belgium,2019,41.17,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Belgium,2020,39.95,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Belgium,2021,39.71,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Belgium,2022,38.65,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Belgium,2023,37.09,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Belgium,2024,36.58,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Belgium,2025,36.58,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Bulgaria,2016,183.30,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Bulgaria,2017,165.70,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Bulgaria,2018,148.10,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Bulgaria,2019,130.40,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Bulgaria,2020,112.80,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Bulgaria,2021,104.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Bulgaria,2022,96.20,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Bulgaria,2023,86.40,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Bulgaria,2024,79.70,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Bulgaria,2025,73.40,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Switzerland,2016,61.07,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Switzerland,2017,60.24,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Switzerland,2018,58.99,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Switzerland,2019,57.71,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Switzerland,2020,56.68,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Switzerland,2021,55.92,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Switzerland,2022,55.88,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Switzerland,2023,55.06,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Switzerland,2024,53.19,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Switzerland,2025,52.23,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Cyprus,2016,12.05,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Cyprus,2017,11.61,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Cyprus,2018,10.41,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Cyprus,2019,14.87,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Cyprus,2020,11.61,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Cyprus,2021,11.64,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Cyprus,2022,10.56,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Cyprus,2023,10.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Cyprus,2024,10.09,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Cyprus,2025,10.19,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Czechia,2016,29.76,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Czechia,2017,30.10,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Czechia,2018,30.27,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Czechia,2019,29.44,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Czechia,2020,27.57,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Czechia,2021,28.26,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Czechia,2022,25.58,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Czechia,2023,29.48,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Czechia,2024,27.74,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Czechia,2025,27.65,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Germany,2016,267.90,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Germany,2017,264.76,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Germany,2018,261.65,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Germany,2019,254.34,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Germany,2020,250.98,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Germany,2021,248.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Germany,2022,242.48,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Germany,2023,245.00,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Germany,2024,226.19,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Germany,2025,224.11,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Denmark,2016,25.49,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Denmark,2017,24.88,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Denmark,2018,24.06,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Denmark,2019,23.11,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Denmark,2020,19.42,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Denmark,2021,17.62,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Denmark,2022,16.46,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Denmark,2023,14.73,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Denmark,2024,14.07,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Denmark,2025,13.93,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,3183.53,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,3110.61,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,3062.93,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,3008.38,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,2864.33,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,2867.37,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,2811.27,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,2809.86,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,2762.91,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,2701.79,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Euro area – 21 countries (from 2026),2016,3527.83,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Euro area – 21 countries (from 2026),2017,3435.31,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Euro area – 21 countries (from 2026),2018,3370.81,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Euro area – 21 countries (from 2026),2019,3300.16,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Euro area – 21 countries (from 2026),2020,3134.41,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Euro area – 21 countries (from 2026),2021,3127.65,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Euro area – 21 countries (from 2026),2022,3065.78,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Euro area – 21 countries (from 2026),2023,2896.26,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Euro area – 21 countries (from 2026),2024,2842.61,,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Euro area – 21 countries (from 2026),2025,2775.19,e,
ESTAT:AACT_ALI01$DEFAULTVIEW(1.0),13/05/26 11:00:00,Annual,Non salaried agricultural labour input,Thousand annual working units (AWU),Estonia,2016,8.30,,
